district_id,crop_id,year,production_mt,area_harvested_ha,yield_kg_ha,data_source,data_quality
38,25,2023,294733.04,141846.96,2077.82,FAOSTAT,Official
38,25,2024,488051.16,228772.57,2133.35,FAOSTAT,Official
38,26,2014,270125.51,141307.81,1911.61,FAOSTAT,Official
38,26,2015,905944.7,486615.9,1861.72,FAOSTAT,Official
38,26,2016,474251.13,221534.85,2140.75,FAOSTAT,Official
38,26,2017,781257.01,322091.64,2425.57,FAOSTAT,Official
38,26,2018,198339.85,85221.16,2327.35,FAOSTAT,Official
38,26,2019,536231.23,437024.38,1227.01,FAOSTAT,Estimated
38,26,2020,630291.15,238590.78,2641.72,FAOSTAT,Estimated
38,26,2021,468337.71,204444.35,2290.78,FAOSTAT,Official
38,26,2022,445418.74,253287.49,1758.55,FAOSTAT,Official
38,26,2023,858377.03,458385.26,1872.61,FAOSTAT,Estimated
38,26,2024,763359.32,358357.23,2130.16,FAOSTAT,Official
38,27,2014,770760.55,362278.68,2127.53,FAOSTAT,Official
38,27,2015,397803.25,207564.33,1916.53,FAOSTAT,Official
38,27,2016,657901.73,251761.36,2613.2,FAOSTAT,Official
38,27,2017,413995.77,167409.53,2472.95,FAOSTAT,Official
38,27,2018,783501.64,301360.83,2599.88,FAOSTAT,Official
38,27,2019,294238.55,139425.6,2110.36,FAOSTAT,Official
38,27,2020,532347.13,284531.49,1870.96,FAOSTAT,Official
38,27,2021,181771.53,68860.43,2639.71,FAOSTAT,Official
38,27,2022,856289.25,439577.29,1947.98,FAOSTAT,Official
38,27,2023,982266.92,490227.54,2003.7,FAOSTAT,Official
38,27,2024,442078.24,248891.08,1776.19,FAOSTAT,Estimated
38,28,2014,390696.64,386877.57,1009.87,FAOSTAT,Official
38,28,2015,106970.59,141915.47,753.76,FAOSTAT,Official
38,28,2016,79039.58,85752.14,921.72,FAOSTAT,Estimated
38,28,2017,366009.12,369791.51,989.77,FAOSTAT,Official
38,28,2018,341912.3,306515.9,1115.48,FAOSTAT,Estimated
38,28,2019,151833.22,126581.73,1199.49,FAOSTAT,Official
38,28,2020,339574.75,280053.13,1212.54,FAOSTAT,Official
38,28,2021,212650.35,215577.93,986.42,FAOSTAT,Official
38,28,2022,339227.66,299868.2,1131.26,FAOSTAT,Official
38,28,2023,254730.46,259153.99,982.93,FAOSTAT,Estimated
38,28,2024,293466.96,274803.65,1067.92,FAOSTAT,Official
38,29,2014,453700.15,430993.65,1052.68,FAOSTAT,Official
38,29,2015,152479.35,154304.94,988.17,FAOSTAT,Official
38,29,2016,188366.3,295835.45,636.73,FAOSTAT,Official
38,29,2017,360584.26,349885.37,1030.58,FAOSTAT,Official
38,29,2018,294725.46,225219.93,1308.61,FAOSTAT,Official
38,29,2019,93419.76,116426.25,802.39,FAOSTAT,Official
38,29,2020,350344.68,313372.33,1117.98,FAOSTAT,Official
38,29,2021,146038.1,175374.64,832.72,FAOSTAT,Official
38,29,2022,257406.72,238832.79,1077.77,FAOSTAT,Official
38,29,2023,421557.24,342065.35,1232.39,FAOSTAT,Official
38,29,2024,239565.37,276975.42,864.93,FAOSTAT,Official
38,30,2014,345069.74,318706.09,1082.72,FAOSTAT,Official
38,30,2015,497451.66,418880.2,1187.58,FAOSTAT,Estimated
38,30,2016,160454.61,178077.5,901.04,FAOSTAT,Official
38,30,2017,365452.69,257272.74,1420.49,FAOSTAT,Estimated
38,30,2018,334622.93,335325.42,997.91,FAOSTAT,Official
38,30,2019,107151.63,99794.45,1073.72,FAOSTAT,Official
38,30,2020,114980.02,122354.98,939.72,FAOSTAT,Estimated
38,30,2021,586761.87,498829.74,1176.28,FAOSTAT,Official
38,30,2022,243182.89,251232.05,967.96,FAOSTAT,Official
38,30,2023,373941.21,485566.65,770.11,FAOSTAT,Estimated
38,30,2024,106020.11,114425.4,926.54,FAOSTAT,Official
38,31,2014,399479.37,357215.67,1118.31,FAOSTAT,Official
38,31,2015,270439.28,248976.8,1086.2,FAOSTAT,Estimated
38,31,2016,419438.86,430770.07,973.7,FAOSTAT,Official
38,31,2017,640175.16,466821.13,1371.35,FAOSTAT,Official
38,31,2018,186775.16,217657.71,858.11,FAOSTAT,Estimated
38,31,2019,178464.69,187611.0,951.25,FAOSTAT,Official
38,31,2020,383676.12,414858.68,924.84,FAOSTAT,Official
38,31,2021,248442.76,226191.36,1098.37,FAOSTAT,Estimated
38,31,2022,311305.45,402600.68,773.24,FAOSTAT,Official
38,31,2023,466957.44,438523.58,1064.84,FAOSTAT,Official
38,31,2024,134186.77,123387.68,1087.52,FAOSTAT,Estimated
38,32,2014,122570.18,111785.25,1096.48,FAOSTAT,Official
38,32,2015,531203.62,435686.46,1219.23,FAOSTAT,Official
38,32,2016,328284.42,327705.63,1001.77,FAOSTAT,Official
38,32,2017,427490.31,328616.23,1300.88,FAOSTAT,Official
38,32,2018,589008.49,481413.08,1223.5,FAOSTAT,Official
38,32,2019,171771.44,218446.85,786.33,FAOSTAT,Official
38,32,2020,128054.82,154834.29,827.04,FAOSTAT,Official
38,32,2021,416655.72,405541.14,1027.41,FAOSTAT,Official
38,32,2022,167117.27,191464.79,872.84,FAOSTAT,Official
38,32,2023,117517.41,126275.1,930.65,FAOSTAT,Estimated
38,32,2024,344314.9,333813.76,1031.46,FAOSTAT,Official
38,33,2014,884048.76,302136.51,2925.99,FAOSTAT,Official
38,33,2015,213499.97,67117.9,3180.97,FAOSTAT,Official
38,33,2016,1346818.37,376297.46,3579.13,FAOSTAT,Official
38,33,2017,342784.87,99786.08,3435.2,FAOSTAT,Official
38,33,2018,1053320.03,446168.42,2360.81,FAOSTAT,Official
38,33,2019,1432588.88,439334.95,3260.81,FAOSTAT,Official
38,33,2020,1235577.44,334343.97,3695.53,FAOSTAT,Official
38,33,2021,969093.97,248195.55,3904.56,FAOSTAT,Official
38,33,2022,747933.27,209231.64,3574.67,FAOSTAT,Official
38,33,2023,307689.29,109656.36,2805.94,FAOSTAT,Official
38,33,2024,351902.03,103730.03,3392.48,FAOSTAT,Official
38,34,2014,1283388.62,335887.95,3820.88,FAOSTAT,Official
38,34,2015,806404.9,300876.93,2680.18,FAOSTAT,Official
38,34,2016,1127847.87,339326.73,3323.78,FAOSTAT,Official
38,34,2017,1485636.72,480103.14,3094.41,FAOSTAT,Official
38,34,2018,1054857.52,280111.88,3765.84,FAOSTAT,Official
38,34,2019,691847.22,200107.38,3457.38,FAOSTAT,Official
38,34,2020,1458347.99,394211.04,3699.41,FAOSTAT,Official
38,34,2021,662678.37,199400.21,3323.36,FAOSTAT,Official
38,34,2022,995742.56,380219.45,2618.86,FAOSTAT,Official
38,34,2023,1441783.1,448985.67,3211.2,FAOSTAT,Estimated
38,34,2024,700285.11,218157.93,3209.99,FAOSTAT,Official
38,35,2014,9584120.99,127661.37,75074.56,FAOSTAT,Official
38,35,2015,6691604.41,88886.26,75282.78,FAOSTAT,Official
38,35,2016,28292745.2,361643.67,78233.76,FAOSTAT,Official
38,35,2017,28175106.84,321720.87,87576.25,FAOSTAT,Estimated
38,35,2018,19618234.86,347442.14,56464.75,FAOSTAT,Official
38,35,2019,5854720.67,82305.76,71133.79,FAOSTAT,Estimated
38,35,2020,26517923.4,409917.16,64690.93,FAOSTAT,Official
38,35,2021,22676549.92,331676.92,68369.39,FAOSTAT,Estimated
38,35,2022,29339285.36,333260.86,88037.0,FAOSTAT,Official
38,35,2023,8594400.34,133027.35,64606.27,FAOSTAT,Estimated
38,35,2024,7195094.27,101534.7,70863.4,FAOSTAT,Official
39,1,2014,1122383.33,317530.89,3534.72,FAOSTAT,Estimated
39,1,2015,640845.54,245124.64,2614.37,FAOSTAT,Official
39,1,2016,1179156.97,411719.69,2863.98,FAOSTAT,Estimated
39,1,2017,1149961.92,439991.51,2613.6,FAOSTAT,Official
39,1,2018,1045430.15,304136.94,3437.37,FAOSTAT,Estimated
39,1,2019,806839.59,266107.19,3032.01,FAOSTAT,Estimated
39,1,2020,1167805.21,395274.71,2954.41,FAOSTAT,Official
39,1,2021,1205561.46,345774.48,3486.55,FAOSTAT,Official
39,1,2022,1270846.97,468304.4,2713.72,FAOSTAT,Official
39,1,2023,544299.08,238899.5,2278.36,FAOSTAT,Estimated
39,1,2024,926069.22,378512.47,2446.6,FAOSTAT,Estimated
39,2,2014,252326.17,93765.07,2691.05,FAOSTAT,Official
39,2,2015,376965.25,140963.55,2674.2,FAOSTAT,Official
39,2,2016,1083040.86,389619.52,2779.74,FAOSTAT,Estimated
39,2,2017,942496.66,438892.43,2147.44,FAOSTAT,Official
39,2,2018,1025184.83,351296.94,2918.29,FAOSTAT,Estimated
39,2,2019,1267344.41,469196.07,2701.1,FAOSTAT,Estimated
39,2,2020,1130224.43,420637.78,2686.93,FAOSTAT,Estimated
39,2,2021,1075520.49,419872.8,2561.54,FAOSTAT,Official
39,2,2022,542965.24,197574.32,2748.16,FAOSTAT,Official
39,2,2023,774470.49,376745.77,2055.68,FAOSTAT,Official
39,2,2024,711648.76,275270.8,2585.27,FAOSTAT,Official
39,3,2014,1806115.51,496954.1,3634.37,FAOSTAT,Official
39,3,2015,647697.71,279827.39,2314.63,FAOSTAT,Official
39,3,2016,1541617.98,445171.77,3462.97,FAOSTAT,Official
39,3,2017,901464.66,349649.15,2578.2,FAOSTAT,Official
39,3,2018,949564.78,317469.82,2991.04,FAOSTAT,Official
39,3,2019,1323215.24,411886.77,3212.57,FAOSTAT,Official
39,3,2020,730532.83,258302.76,2828.2,FAOSTAT,Official
39,3,2021,762828.27,254557.1,2996.69,FAOSTAT,Official
39,3,2022,849309.79,380819.24,2230.22,FAOSTAT,Estimated
39,3,2023,189834.12,76258.14,2489.36,FAOSTAT,Official
39,3,2024,1118933.22,345030.49,3243.0,FAOSTAT,Official
39,4,2014,147449.23,64227.94,2295.72,FAOSTAT,Official
39,4,2015,226713.91,83777.92,2706.13,FAOSTAT,Estimated
39,4,2016,636452.28,233864.61,2721.46,FAOSTAT,Official
39,4,2017,936886.72,452835.53,2068.93,FAOSTAT,Official
39,4,2018,986718.54,362782.9,2719.86,FAOSTAT,Official
39,4,2019,522137.57,178198.55,2930.09,FAOSTAT,Estimated
39,4,2020,485774.6,170459.96,2849.79,FAOSTAT,Official
39,4,2021,962724.75,398606.34,2415.23,FAOSTAT,Official
39,4,2022,791033.9,232673.11,3399.77,FAOSTAT,Estimated
39,4,2023,1066465.67,356131.05,2994.59,FAOSTAT,Official
39,4,2024,250467.01,88926.58,2816.56,FAOSTAT,Official
39,5,2014,575697.51,230904.88,2493.22,FAOSTAT,Official
39,5,2015,1011315.87,471136.46,2146.55,FAOSTAT,Estimated
39,5,2016,424338.75,127680.47,3323.44,FAOSTAT,Official
39,5,2017,154171.78,50071.0,3079.06,FAOSTAT,Official
39,5,2018,1277604.29,463452.63,2756.71,FAOSTAT,Official
39,5,2019,886085.67,404254.39,2191.9,FAOSTAT,Official
39,5,2020,709397.49,278182.71,2550.11,FAOSTAT,Official
39,5,2021,1183260.41,405067.61,2921.14,FAOSTAT,Official
39,5,2022,1020867.08,303660.58,3361.87,FAOSTAT,Official
39,5,2023,253379.89,82332.38,3077.52,FAOSTAT,Estimated
39,5,2024,1317683.85,437755.93,3010.09,FAOSTAT,Official
39,6,2014,994619.28,315889.61,3148.63,FAOSTAT,Official
39,6,2015,717720.1,253088.1,2835.85,FAOSTAT,Estimated
39,6,2016,464191.24,126500.68,3669.48,FAOSTAT,Official
39,6,2017,1010955.57,346688.26,2916.04,FAOSTAT,Official
39,6,2018,453650.66,143790.03,3154.95,FAOSTAT,Official
39,6,2019,211296.52,80611.15,2621.18,FAOSTAT,Official
39,6,2020,839439.61,348941.7,2405.67,FAOSTAT,Official
39,6,2021,240448.08,110456.92,2176.85,FAOSTAT,Official
39,6,2022,1300632.08,415637.86,3129.24,FAOSTAT,Official
39,6,2023,1433368.82,485779.18,2950.66,FAOSTAT,Estimated
39,6,2024,1086625.21,386805.27,2809.23,FAOSTAT,Estimated
39,7,2014,554360.54,195872.7,2830.21,FAOSTAT,Official
39,7,2015,468298.96,213566.48,2192.75,FAOSTAT,Official
39,7,2016,1031816.18,396642.08,2601.38,FAOSTAT,Official
39,7,2017,853869.35,361530.21,2361.82,FAOSTAT,Official
39,7,2018,992796.6,371868.89,2669.75,FAOSTAT,Estimated
39,7,2019,408144.45,172049.41,2372.25,FAOSTAT,Official
39,7,2020,153582.45,53410.83,2875.49,FAOSTAT,Official
39,7,2021,1134393.98,478788.77,2369.3,FAOSTAT,Official
39,7,2022,729680.9,255077.49,2860.62,FAOSTAT,Official
39,7,2023,1202397.45,433570.63,2773.24,FAOSTAT,Official
39,7,2024,657634.13,222998.35,2949.05,FAOSTAT,Official
39,8,2014,4433364.13,395741.13,11202.69,FAOSTAT,Estimated
39,8,2015,1062836.28,76429.22,13906.15,FAOSTAT,Official
39,8,2016,4415620.71,293975.23,15020.38,FAOSTAT,Official
39,8,2017,4255703.18,344455.81,12354.86,FAOSTAT,Official
39,8,2018,6301775.0,498812.9,12633.54,FAOSTAT,Official
39,8,2019,3793853.35,402505.09,9425.6,FAOSTAT,Official
39,8,2020,4078980.37,330571.6,12339.17,FAOSTAT,Official
39,8,2021,6059057.78,464521.93,13043.64,FAOSTAT,Official
39,8,2022,5178208.63,322248.53,16068.99,FAOSTAT,Official
39,8,2023,2625859.96,237334.63,11063.96,FAOSTAT,Official
39,8,2024,1586773.39,177446.37,8942.27,FAOSTAT,Official
39,9,2014,5406796.24,394644.93,13700.41,FAOSTAT,Official
39,9,2015,4989157.76,454421.17,10979.15,FAOSTAT,Official
39,9,2016,3571543.86,374086.66,9547.37,FAOSTAT,Official
39,9,2017,6026328.52,429497.3,14031.12,FAOSTAT,Official
39,9,2018,737606.6,57141.25,12908.48,FAOSTAT,Official
39,9,2019,2534528.23,169592.54,14944.81,FAOSTAT,Estimated
39,9,2020,6407094.95,443133.86,14458.6,FAOSTAT,Official
39,9,2021,3966147.86,353404.46,11222.69,FAOSTAT,Official
39,9,2022,3363917.95,317071.35,10609.34,FAOSTAT,Estimated
39,9,2023,3619274.47,301623.85,11999.3,FAOSTAT,Official
39,9,2024,4675860.31,275930.63,16945.78,FAOSTAT,Official
39,10,2014,1646285.25,117664.87,13991.31,FAOSTAT,Estimated
39,10,2015,7689074.99,473213.33,16248.64,FAOSTAT,Official
39,10,2016,1527530.96,118185.08,12924.91,FAOSTAT,Official
39,10,2017,3689275.86,250247.05,14742.54,FAOSTAT,Official
39,10,2018,5421573.22,437362.49,12396.06,FAOSTAT,Official
39,10,2019,2649483.01,196134.36,13508.51,FAOSTAT,Estimated
39,10,2020,5004267.33,404882.04,12359.82,FAOSTAT,Official
39,10,2021,3190276.04,224995.37,14179.3,FAOSTAT,Estimated
39,10,2022,5406403.9,404473.08,13366.54,FAOSTAT,Official
39,10,2023,4221595.65,321271.12,13140.29,FAOSTAT,Official
39,10,2024,1200020.92,91733.32,13081.63,FAOSTAT,Estimated
39,11,2014,4235634.0,277313.9,15273.79,FAOSTAT,Official
39,11,2015,5580427.58,410065.99,13608.61,FAOSTAT,Estimated
39,11,2016,4309166.94,293574.07,14678.3,FAOSTAT,Official
39,11,2017,3494564.55,258171.65,13535.82,FAOSTAT,Official
39,11,2018,3765178.6,313260.0,12019.34,FAOSTAT,Official
39,11,2019,5965351.41,446601.04,13357.23,FAOSTAT,Official
39,11,2020,1684715.81,158798.38,10609.15,FAOSTAT,Official
39,11,2021,3920576.18,217397.38,18034.15,FAOSTAT,Official
39,11,2022,4521547.62,386369.0,11702.67,FAOSTAT,Official
39,11,2023,1756811.6,157806.43,11132.7,FAOSTAT,Official
39,11,2024,5444516.6,361799.31,15048.44,FAOSTAT,Estimated
39,12,2014,2442853.46,176337.63,13853.27,FAOSTAT,Official
39,12,2015,6226414.52,485996.54,12811.64,FAOSTAT,Official
39,12,2016,3694739.38,307709.02,12007.25,FAOSTAT,Official
39,12,2017,4166349.72,325565.89,12797.26,FAOSTAT,Official
39,12,2018,3399363.44,293883.59,11567.04,FAOSTAT,Official
39,12,2019,3034724.0,184522.7,16446.34,FAOSTAT,Estimated
39,12,2020,1006190.76,82274.81,12229.63,FAOSTAT,Official
39,12,2021,3624243.53,258749.87,14006.75,FAOSTAT,Official
39,12,2022,4438862.6,340767.29,13026.08,FAOSTAT,Estimated
39,12,2023,5948787.11,422211.42,14089.59,FAOSTAT,Official
39,12,2024,7250224.88,474406.82,15282.72,FAOSTAT,Official
39,13,2014,2806352.59,197541.69,14206.38,FAOSTAT,Official
39,13,2015,1158776.14,86325.64,13423.31,FAOSTAT,Official
39,13,2016,3775919.69,295842.04,12763.3,FAOSTAT,Official
39,13,2017,3700887.24,223838.61,16533.73,FAOSTAT,Official
39,13,2018,4465761.2,315222.8,14167.0,FAOSTAT,Official
39,13,2019,1879041.04,211405.02,8888.35,FAOSTAT,Official
39,13,2020,6982836.01,477491.96,14623.99,FAOSTAT,Official
39,13,2021,5633931.16,462521.3,12180.91,FAOSTAT,Official
39,13,2022,1209745.81,112054.78,10796.02,FAOSTAT,Official
39,13,2023,2339821.88,201877.97,11590.28,FAOSTAT,Official
39,13,2024,4182547.67,312980.65,13363.6,FAOSTAT,Official
39,14,2014,2281392.92,156485.92,14578.9,FAOSTAT,Estimated
39,14,2015,6270248.28,379376.66,16527.77,FAOSTAT,Official
39,14,2016,877949.19,110811.02,7922.94,FAOSTAT,Official
39,14,2017,6144888.32,414157.75,14837.07,FAOSTAT,Estimated
39,14,2018,4341012.67,440021.91,9865.45,FAOSTAT,Estimated
39,14,2019,1789162.94,141191.39,12671.9,FAOSTAT,Official
39,14,2020,5865112.06,398388.37,14722.1,FAOSTAT,Official
39,14,2021,1748901.44,146101.42,11970.46,FAOSTAT,Official
39,14,2022,3311499.82,453221.08,7306.59,FAOSTAT,Official
39,14,2023,2362063.16,159857.24,14776.08,FAOSTAT,Estimated
39,14,2024,7282052.61,493372.31,14759.75,FAOSTAT,Official
39,15,2014,1602512.53,131184.32,12215.73,FAOSTAT,Official
39,15,2015,4533438.99,383572.62,11818.99,FAOSTAT,Official
39,15,2016,5172755.86,416121.91,12430.87,FAOSTAT,Estimated
39,15,2017,712289.18,63483.91,11220.0,FAOSTAT,Official
39,15,2018,3807829.85,313137.86,12160.23,FAOSTAT,Official
39,15,2019,697357.89,71018.98,9819.32,FAOSTAT,Official
39,15,2020,802239.37,87106.2,9209.9,FAOSTAT,Official
39,15,2021,6054460.27,496429.7,12196.01,FAOSTAT,Official
39,15,2022,6281824.51,420222.29,14948.81,FAOSTAT,Official
39,15,2023,3804732.45,233156.18,16318.39,FAOSTAT,Official
39,15,2024,1819929.07,169685.08,10725.33,FAOSTAT,Official
39,16,2014,2425412.55,498623.96,4864.21,FAOSTAT,Official
39,16,2015,479347.39,161665.35,2965.06,FAOSTAT,Official
39,16,2016,2310798.2,302476.01,7639.61,FAOSTAT,Official
39,16,2017,2538306.7,346546.15,7324.58,FAOSTAT,Official
39,16,2018,393052.19,66290.34,5929.25,FAOSTAT,Official
39,16,2019,1653032.65,238426.82,6933.08,FAOSTAT,Official
39,16,2020,2205383.47,345238.11,6388.01,FAOSTAT,Official
39,16,2021,1366965.13,172306.46,7933.34,FAOSTAT,Official
39,16,2022,2797515.87,475950.05,5877.75,FAOSTAT,Official
39,16,2023,1123297.34,309565.66,3628.62,FAOSTAT,Official
39,16,2024,1083165.41,165041.21,6563.0,FAOSTAT,Estimated
39,17,2014,1258632.78,168626.44,7464.03,FAOSTAT,Official
39,17,2015,1500296.09,185528.06,8086.63,FAOSTAT,Official
39,17,2016,2678712.94,421177.58,6360.06,FAOSTAT,Estimated
39,17,2017,1497355.35,389477.36,3844.52,FAOSTAT,Official
39,17,2018,1218096.41,237461.0,5129.67,FAOSTAT,Official
39,17,2019,1243041.73,172919.09,7188.57,FAOSTAT,Official
39,17,2020,1051924.72,203172.66,5177.49,FAOSTAT,Official
39,17,2021,1464390.38,254604.61,5751.63,FAOSTAT,Official
39,17,2022,1344521.82,237466.96,5661.93,FAOSTAT,Official
39,17,2023,1347498.7,250222.86,5385.19,FAOSTAT,Official
39,17,2024,2935559.69,424528.15,6914.88,FAOSTAT,Official
39,18,2014,486766.14,89094.69,5463.47,FAOSTAT,Official
39,18,2015,1740451.21,350342.03,4967.86,FAOSTAT,Official
39,18,2016,2359887.25,362140.93,6516.49,FAOSTAT,Official
39,18,2017,392401.96,69464.33,5648.97,FAOSTAT,Estimated
39,18,2018,341424.95,56381.08,6055.67,FAOSTAT,Estimated
39,18,2019,2794127.28,427491.32,6536.1,FAOSTAT,Official
39,18,2020,2310810.45,464760.07,4972.05,FAOSTAT,Official
39,18,2021,2275104.23,314268.68,7239.36,FAOSTAT,Official
39,18,2022,2614275.34,317998.69,8221.03,FAOSTAT,Official
39,18,2023,2293824.55,290336.67,7900.57,FAOSTAT,Official
39,18,2024,2145053.64,345992.0,6199.72,FAOSTAT,Official
39,19,2014,1669958.37,273084.68,6115.17,FAOSTAT,Official
39,19,2015,1126379.22,248535.13,4532.07,FAOSTAT,Official
39,19,2016,1514721.71,319283.1,4744.13,FAOSTAT,Official
39,19,2017,1967393.35,460094.22,4276.07,FAOSTAT,Official
39,19,2018,2755988.92,403858.53,6824.14,FAOSTAT,Official
39,19,2019,1856831.69,327120.21,5676.3,FAOSTAT,Official
39,19,2020,1951264.73,414280.65,4710.01,FAOSTAT,Official
39,19,2021,2919279.93,469887.12,6212.73,FAOSTAT,Official
39,19,2022,2871140.16,405249.9,7084.86,FAOSTAT,Estimated
39,19,2023,2724437.46,419791.81,6489.97,FAOSTAT,Official
39,19,2024,3164400.69,449564.32,7038.82,FAOSTAT,Official
39,20,2014,2235570.31,395041.15,5659.08,FAOSTAT,Official
39,20,2015,2381542.09,473730.14,5027.21,FAOSTAT,Official
39,20,2016,2977368.97,490769.24,6066.74,FAOSTAT,Official
39,20,2017,3028210.17,452458.06,6692.8,FAOSTAT,Official
39,20,2018,1205552.12,199259.31,6050.17,FAOSTAT,Official
39,20,2019,3100701.87,456280.48,6795.6,FAOSTAT,Official
39,20,2020,1275249.58,250222.12,5096.47,FAOSTAT,Official
39,20,2021,1383993.63,261359.2,5295.37,FAOSTAT,Official
39,20,2022,823635.46,238459.6,3453.98,FAOSTAT,Official
39,20,2023,2158410.75,363648.77,5935.43,FAOSTAT,Estimated
39,20,2024,2763819.8,443672.46,6229.41,FAOSTAT,Estimated
39,21,2014,99792.6,85810.78,1162.94,FAOSTAT,Official
39,21,2015,374547.48,304351.04,1230.64,FAOSTAT,Official
39,21,2016,95833.44,83559.76,1146.89,FAOSTAT,Official
39,21,2017,340478.63,258426.29,1317.51,FAOSTAT,Official
39,21,2018,502777.68,398568.93,1261.46,FAOSTAT,Official
39,21,2019,275921.47,286570.94,962.84,FAOSTAT,Official
39,21,2020,184642.11,148515.9,1243.25,FAOSTAT,Official
39,21,2021,310038.3,244472.86,1268.19,FAOSTAT,Official
39,21,2022,304819.64,287903.29,1058.76,FAOSTAT,Official
39,21,2023,231092.88,192804.2,1198.59,FAOSTAT,Official
39,21,2024,343975.69,257383.0,1336.44,FAOSTAT,Official
39,22,2014,437672.21,406505.37,1076.67,FAOSTAT,Estimated
39,22,2015,509074.84,465521.16,1093.56,FAOSTAT,Estimated
39,22,2016,444310.46,418556.69,1061.53,FAOSTAT,Official
39,22,2017,299453.49,249450.14,1200.45,FAOSTAT,Estimated
39,22,2018,115437.61,98358.75,1173.64,FAOSTAT,Official
39,22,2019,305311.93,247520.71,1233.48,FAOSTAT,Official
39,22,2020,248750.15,253437.74,981.5,FAOSTAT,Official
39,22,2021,383125.67,365336.71,1048.69,FAOSTAT,Official
39,22,2022,505190.39,456612.33,1106.39,FAOSTAT,Estimated
39,22,2023,356861.06,303566.04,1175.56,FAOSTAT,Official
39,22,2024,313212.98,229317.56,1365.85,FAOSTAT,Estimated
39,23,2014,465255.34,474116.22,981.31,FAOSTAT,Official
39,23,2015,80591.57,66865.29,1205.28,FAOSTAT,Estimated
39,23,2016,496928.88,402206.42,1235.51,FAOSTAT,Official
39,23,2017,321837.56,363224.73,886.06,FAOSTAT,Official
39,23,2018,351937.92,307093.93,1146.03,FAOSTAT,Official
39,23,2019,572974.07,487326.35,1175.75,FAOSTAT,Official
39,23,2020,165928.64,134281.89,1235.67,FAOSTAT,Official
39,23,2021,148065.78,137607.89,1076.0,FAOSTAT,Official
39,23,2022,302873.48,272259.47,1112.44,FAOSTAT,Official
39,23,2023,375188.07,432576.27,867.33,FAOSTAT,Official
39,23,2024,143063.82,132323.0,1081.17,FAOSTAT,Estimated
39,24,2014,423492.11,378016.42,1120.3,FAOSTAT,Official
39,24,2015,99884.76,81649.26,1223.34,FAOSTAT,Estimated
39,24,2016,157216.24,135157.22,1163.21,FAOSTAT,Official
39,24,2017,347889.65,324295.66,1072.75,FAOSTAT,Official
39,24,2018,544232.87,485081.38,1121.94,FAOSTAT,Official
39,24,2019,459434.06,466781.96,984.26,FAOSTAT,Official
39,24,2020,470590.34,377317.19,1247.2,FAOSTAT,Official
39,24,2021,60103.22,60109.34,999.9,FAOSTAT,Official
39,24,2022,385872.37,381464.75,1011.55,FAOSTAT,Official
39,24,2023,513378.32,429114.06,1196.37,FAOSTAT,Official
39,24,2024,654012.59,452553.31,1445.16,FAOSTAT,Official
39,25,2014,213947.54,107423.69,1991.62,FAOSTAT,Official
39,25,2015,308649.11,151007.67,2043.93,FAOSTAT,Official
39,25,2016,588346.64,485904.14,1210.83,FAOSTAT,Official
39,25,2017,404322.12,177924.97,2272.43,FAOSTAT,Official
39,25,2018,996827.37,459654.12,2168.65,FAOSTAT,Official
39,25,2019,736163.36,347001.2,2121.5,FAOSTAT,Official
39,25,2020,963388.07,402103.5,2395.87,FAOSTAT,Official
39,25,2021,627505.39,396485.18,1582.67,FAOSTAT,Official
39,25,2022,618071.21,332306.39,1859.94,FAOSTAT,Official
39,25,2023,241513.22,129111.55,1870.58,FAOSTAT,Estimated
39,25,2024,1032451.48,408547.79,2527.13,FAOSTAT,Official
39,26,2014,164569.09,71459.6,2302.97,FAOSTAT,Official
39,26,2015,717737.88,343368.87,2090.28,FAOSTAT,Official
39,26,2016,1111528.41,498582.84,2229.38,FAOSTAT,Estimated
39,26,2017,581908.34,290513.2,2003.04,FAOSTAT,Official
39,26,2018,517281.16,291844.05,1772.46,FAOSTAT,Estimated
39,26,2019,567764.73,307556.5,1846.05,FAOSTAT,Official
39,26,2020,673033.36,212930.84,3160.81,FAOSTAT,Official
39,26,2021,922545.11,499339.25,1847.53,FAOSTAT,Official
39,26,2022,674590.13,368417.82,1831.05,FAOSTAT,Official
39,26,2023,762567.28,356634.32,2138.23,FAOSTAT,Official
39,26,2024,114553.35,67781.75,1690.03,FAOSTAT,Official
39,27,2014,720049.27,414208.74,1738.37,FAOSTAT,Estimated
39,27,2015,266004.57,134778.46,1973.64,FAOSTAT,Official
39,27,2016,207316.74,94367.4,2196.91,FAOSTAT,Official
39,27,2017,198764.19,105742.78,1879.7,FAOSTAT,Estimated
39,27,2018,1021697.56,441018.75,2316.68,FAOSTAT,Official
39,27,2019,179900.85,77780.11,2312.94,FAOSTAT,Estimated
39,27,2020,803134.76,374552.48,2144.25,FAOSTAT,Official
39,27,2021,738848.21,306089.8,2413.83,FAOSTAT,Official
39,27,2022,850355.18,449205.01,1893.02,FAOSTAT,Official
39,27,2023,826635.4,491472.55,1681.96,FAOSTAT,Official
39,27,2024,349422.17,170953.02,2043.97,FAOSTAT,Official
39,28,2014,240416.97,226653.55,1060.72,FAOSTAT,Estimated
39,28,2015,388548.36,311328.77,1248.03,FAOSTAT,Official
39,28,2016,103036.37,91324.42,1128.25,FAOSTAT,Official
39,28,2017,231542.09,405701.66,570.72,FAOSTAT,Official
