district_id,crop_id,forecast_month,forecast_yield_kg_ha,lower_ci_95,upper_ci_95,forecast_model,rmse_kg_ha,mae_kg_ha,mape_pct,forecast_date
52,8,2025-12-01,13671.33,11114.1,16228.56,ARIMA,1598.27,1201.14,9.61,2024-08-01T00:00:00+00:00
53,8,2025-01-01,13347.52,10866.34,15828.7,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-02-01,13354.63,10755.3,15953.96,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-03-01,13361.75,10644.27,16079.23,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-04-01,13368.86,10533.23,16204.49,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-05-01,13375.98,10422.2,16329.76,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-06-01,13383.09,10311.16,16455.02,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-07-01,13390.21,10200.13,16580.29,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-08-01,13397.32,10089.09,16705.55,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-09-01,13404.44,9978.05,16830.83,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-10-01,13411.55,9867.01,16956.09,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-11-01,13418.67,9755.98,17081.36,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
53,8,2025-12-01,13425.78,9644.94,17206.62,ARIMA,2363.02,1980.64,14.89,2024-08-01T00:00:00+00:00
54,8,2025-01-01,12730.57,10760.62,14700.52,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-02-01,12739.27,10675.51,14803.03,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-03-01,12747.96,10590.39,14905.53,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-04-01,12756.65,10505.27,15008.03,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-05-01,12765.35,10420.17,15110.53,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-06-01,12774.04,10335.05,15213.03,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-07-01,12782.73,10249.93,15315.53,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-08-01,12791.42,10164.81,15418.03,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-09-01,12800.12,10079.71,15520.53,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-10-01,12808.81,9994.59,15623.03,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-11-01,12817.5,9909.47,15725.53,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
54,8,2025-12-01,12826.2,9824.37,15828.03,ARIMA,1876.15,1695.43,13.55,2024-08-01T00:00:00+00:00
55,8,2025-01-01,12667.82,10187.04,15148.6,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-02-01,12745.12,10146.21,15344.03,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-03-01,12822.43,10105.38,15539.48,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-04-01,12899.74,10064.56,15734.92,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-05-01,12977.04,10023.73,15930.35,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-06-01,13054.35,9982.91,16125.79,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-07-01,13131.66,9942.08,16321.24,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-08-01,13208.96,9901.25,16516.67,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-09-01,13286.27,9860.43,16712.11,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-10-01,13363.58,9819.61,16907.55,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-11-01,13440.88,9778.77,17102.99,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
55,8,2025-12-01,13518.19,9737.95,17298.43,ARIMA,2362.65,2014.83,18.0,2024-08-01T00:00:00+00:00
56,8,2025-01-01,12218.54,10822.04,13615.04,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-02-01,12277.94,10814.94,13740.94,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-03-01,12337.33,10807.83,13866.83,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-04-01,12396.73,10800.73,13992.73,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-05-01,12456.13,10793.63,14118.63,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-06-01,12515.52,10786.52,14244.52,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-07-01,12574.92,10779.42,14370.42,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-08-01,12634.31,10772.31,14496.31,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-09-01,12693.71,10765.21,14622.21,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-10-01,12753.1,10758.1,14748.1,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-11-01,12812.5,10751.0,14874.0,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
56,8,2025-12-01,12871.9,10743.9,14999.9,ARIMA,1330.0,1218.6,10.11,2024-08-01T00:00:00+00:00
57,8,2025-01-01,11733.85,9257.49,14210.21,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-02-01,11669.84,9075.56,14264.12,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-03-01,11605.82,8893.61,14318.03,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-04-01,11541.81,8711.68,14371.94,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-05-01,11477.8,8529.75,14425.85,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-06-01,11413.78,8347.81,14479.75,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-07-01,11349.77,8165.88,14533.66,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-08-01,11285.75,7983.93,14587.57,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-09-01,11221.74,7802.0,14641.48,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-10-01,11157.73,7620.07,14695.39,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-11-01,11093.71,7438.13,14749.29,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
57,8,2025-12-01,11029.7,7256.2,14803.2,ARIMA,2358.44,1948.59,17.32,2024-08-01T00:00:00+00:00
58,8,2025-01-01,12376.85,9434.12,15319.58,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-02-01,12426.88,9344.02,15509.74,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-03-01,12476.92,9253.93,15699.91,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-04-01,12526.96,9163.84,15890.08,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-05-01,12577.0,9073.75,16080.25,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-06-01,12627.04,8983.66,16270.42,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-07-01,12677.07,8893.56,16460.58,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-08-01,12727.11,8803.47,16650.75,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-09-01,12777.15,8713.38,16840.92,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-10-01,12827.19,8623.29,17031.09,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-11-01,12877.22,8533.19,17221.25,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
58,8,2025-12-01,12927.26,8443.1,17411.42,ARIMA,2802.6,2177.94,18.9,2024-08-01T00:00:00+00:00
59,8,2025-01-01,11361.9,9329.9,13393.9,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-02-01,11411.11,9282.35,13539.87,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-03-01,11460.32,9234.8,13685.84,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-04-01,11509.53,9187.24,13831.82,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-05-01,11558.75,9139.7,13977.8,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-06-01,11607.96,9092.15,14123.77,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-07-01,11657.17,9044.6,14269.74,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-08-01,11706.38,8997.05,14415.71,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-09-01,11755.6,8949.5,14561.7,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-10-01,11804.81,8901.95,14707.67,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-11-01,11854.02,8854.4,14853.64,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
59,8,2025-12-01,11903.23,8806.85,14999.61,ARIMA,1935.24,1549.08,15.0,2024-08-01T00:00:00+00:00
60,8,2025-01-01,11312.75,8130.52,14494.98,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-02-01,11354.7,8020.93,14688.47,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-03-01,11396.66,7911.36,14881.96,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-04-01,11438.61,7801.77,15075.45,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-05-01,11480.56,7692.19,15268.93,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-06-01,11522.52,7582.61,15462.43,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-07-01,11564.47,7473.03,15655.91,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-08-01,11606.43,7363.45,15849.41,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-09-01,11648.38,7253.87,16042.89,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-10-01,11690.33,7144.28,16236.38,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-11-01,11732.29,7034.71,16429.87,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
60,8,2025-12-01,11774.24,6925.12,16623.36,ARIMA,3030.7,2559.67,25.71,2024-08-01T00:00:00+00:00
61,8,2025-01-01,12249.16,9845.87,14652.45,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-02-01,12257.07,9739.33,14774.81,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-03-01,12264.97,9632.79,14897.15,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-04-01,12272.87,9526.25,15019.49,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-05-01,12280.78,9419.72,15141.84,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-06-01,12288.68,9313.17,15264.19,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-07-01,12296.58,9206.63,15386.53,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-08-01,12304.48,9100.09,15508.87,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-09-01,12312.39,8993.56,15631.22,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-10-01,12320.29,8887.01,15753.57,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-11-01,12328.19,8780.47,15875.91,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
61,8,2025-12-01,12336.09,8673.93,15998.25,ARIMA,2288.85,1901.27,17.4,2024-08-01T00:00:00+00:00
62,8,2025-01-01,11890.61,9784.74,13996.48,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-02-01,11858.15,9652.0,14064.3,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-03-01,11825.69,9519.26,14132.12,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-04-01,11793.22,9386.51,14199.93,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-05-01,11760.76,9253.77,14267.75,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-06-01,11728.3,9121.03,14335.57,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-07-01,11695.84,8988.29,14403.39,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-08-01,11663.38,8855.55,14471.21,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-09-01,11630.92,8722.81,14539.03,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-10-01,11598.46,8590.07,14606.85,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-11-01,11566.0,8457.33,14674.67,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
62,8,2025-12-01,11533.54,8324.59,14742.49,ARIMA,2005.59,1769.8,15.43,2024-08-01T00:00:00+00:00
63,8,2025-01-01,13124.23,10676.71,15571.75,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-02-01,13134.69,10570.62,15698.76,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-03-01,13145.14,10464.52,15825.76,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-04-01,13155.6,10358.43,15952.77,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-05-01,13166.05,10252.33,16079.77,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-06-01,13176.51,10146.24,16206.78,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-07-01,13186.96,10040.14,16333.78,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-08-01,13197.42,9934.06,16460.78,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-09-01,13207.87,9827.96,16587.78,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-10-01,13218.33,9721.87,16714.79,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-11-01,13228.78,9615.77,16841.79,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
63,8,2025-12-01,13239.24,9509.68,16968.8,ARIMA,2330.97,2102.04,16.94,2024-08-01T00:00:00+00:00
64,8,2025-01-01,12147.7,10028.07,14267.33,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-02-01,12149.86,9929.29,14370.43,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-03-01,12152.03,9830.53,14473.53,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-04-01,12154.19,9731.75,14576.63,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-05-01,12156.36,9632.99,14679.73,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-06-01,12158.53,9534.22,14782.84,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-07-01,12160.69,9435.45,14885.93,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-08-01,12162.86,9336.69,14989.03,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-09-01,12165.02,9237.91,15092.13,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-10-01,12167.19,9139.15,15195.23,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-11-01,12169.35,9040.37,15298.33,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
64,8,2025-12-01,12171.52,8941.61,15401.43,ExponentialSmoothing,2018.7,1602.92,15.08,2024-08-01T00:00:00+00:00
65,8,2025-01-01,12329.12,10013.93,14644.31,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-02-01,12409.45,9984.01,14834.89,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-03-01,12489.78,9954.09,15025.47,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-04-01,12570.11,9924.18,15216.04,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-05-01,12650.44,9894.26,15406.62,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-06-01,12730.77,9864.34,15597.2,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-07-01,12811.1,9834.43,15787.77,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-08-01,12891.43,9804.51,15978.35,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-09-01,12971.76,9774.59,16168.93,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-10-01,13052.09,9744.67,16359.51,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-11-01,13132.42,9714.76,16550.08,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
65,8,2025-12-01,13212.75,9684.84,16740.66,ARIMA,2204.94,1945.13,17.18,2024-08-01T00:00:00+00:00
66,8,2025-01-01,12511.9,10218.08,14805.72,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-02-01,12430.05,10027.0,14833.1,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-03-01,12348.19,9835.91,14860.47,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-04-01,12266.33,9644.82,14887.84,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-05-01,12184.48,9453.74,14915.22,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-06-01,12102.62,9262.65,14942.59,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-07-01,12020.76,9071.56,14969.96,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-08-01,11938.91,8880.48,14997.34,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-09-01,11857.05,8689.39,15024.71,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-10-01,11775.19,8498.3,15052.08,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-11-01,11693.34,8307.22,15079.46,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
66,8,2025-12-01,11611.48,8116.13,15106.83,ARIMA,2184.59,1836.23,14.43,2024-08-01T00:00:00+00:00
67,8,2025-01-01,12261.49,10704.71,13818.27,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-02-01,12318.49,10687.58,13949.4,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-03-01,12375.49,10670.45,14080.53,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-04-01,12432.49,10653.31,14211.67,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-05-01,12489.5,10636.19,14342.81,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-06-01,12546.5,10619.06,14473.94,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-07-01,12603.5,10601.93,14605.07,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-08-01,12660.5,10584.8,14736.2,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-09-01,12717.51,10567.67,14867.35,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-10-01,12774.51,10550.54,14998.48,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-11-01,12831.51,10533.41,15129.61,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
67,8,2025-12-01,12888.51,10516.28,15260.74,ARIMA,1482.65,1199.8,9.81,2024-08-01T00:00:00+00:00
68,8,2025-01-01,12279.14,9499.54,15058.74,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-02-01,12307.38,9395.41,15219.35,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-03-01,12335.61,9291.28,15379.94,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-04-01,12363.85,9187.16,15540.54,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-05-01,12392.09,9083.04,15701.14,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-06-01,12420.33,8978.92,15861.74,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-07-01,12448.56,8874.78,16022.34,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-08-01,12476.8,8770.66,16182.94,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-09-01,12505.04,8666.54,16343.54,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-10-01,12533.28,8562.42,16504.14,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-11-01,12561.51,8458.29,16664.73,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
68,8,2025-12-01,12589.75,8354.16,16825.34,ARIMA,2647.24,2432.01,21.91,2024-08-01T00:00:00+00:00
69,8,2025-01-01,12598.63,10582.88,14614.38,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-02-01,12583.44,10471.7,14695.18,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-03-01,12568.26,10360.53,14775.99,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-04-01,12553.07,10249.35,14856.79,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-05-01,12537.88,10138.18,14937.58,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-06-01,12522.7,10027.01,15018.39,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-07-01,12507.51,9915.83,15099.19,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-08-01,12492.32,9804.65,15179.99,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-09-01,12477.14,9693.48,15260.8,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-10-01,12461.95,9582.3,15341.6,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-11-01,12446.76,9471.13,15422.39,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
69,8,2025-12-01,12431.58,9359.96,15503.2,ARIMA,1919.76,1528.09,12.67,2024-08-01T00:00:00+00:00
70,8,2025-01-01,12674.49,9952.48,15396.5,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-02-01,12682.78,9831.15,15534.41,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-03-01,12691.07,9709.82,15672.32,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-04-01,12699.37,9588.5,15810.24,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-05-01,12707.66,9467.17,15948.15,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-06-01,12715.95,9345.84,16086.06,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-07-01,12724.25,9224.52,16223.98,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-08-01,12732.54,9103.2,16361.88,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-09-01,12740.83,8981.87,16499.79,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-10-01,12749.12,8860.54,16637.7,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-11-01,12757.42,8739.22,16775.62,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
70,8,2025-12-01,12765.71,8617.89,16913.53,ARIMA,2592.39,2068.22,16.48,2024-08-01T00:00:00+00:00
71,8,2025-01-01,10860.17,8368.21,13352.13,ARIMA,2373.29,1848.87,21.62,2024-08-01T00:00:00+00:00
71,8,2025-02-01,10831.54,8220.92,13442.16,ARIMA,2373.29,1848.87,21.62,2024-08-01T00:00:00+00:00
